sid,rep,cs_p,cs_b,or_p,or_b,pr_p,pr_b,rc_p,rc_b,nn_p,nn_b
2,90,0.13211345327920052,-0.1872192463819732,0.04928661529959071,-0.25548134858728155,0.02205052560945451,-0.28285194901746186,0.0512696732568867,-0.2403494319171939,0.04782406285544587,-0.24390224242955036
2,91,0.8613856400165288,-0.02154302046453571,0.02742863277275019,-0.28624774943382764,0.12221758979117833,-0.18945834895939176,0.20538977657330978,-0.15450377678978536,0.1658107472854945,-0.16882808189891052
2,92,0.007550906608483472,-0.32109041068061567,0.0018821367693272833,-0.3870272922617896,0.0005745364848824333,-0.4128947387000424,0.0014170946144480873,-0.3825398866065969,0.0016300973791198838,-0.37749494222295144
2,93,9.977642868461759e-05,-0.471949145335447,0.0001418928997394215,-0.465165530061364,0.00015951132272934868,-0.4449648755645998,0.00013771436398898198,-0.4493599470706075,5.560548138287183e-05,-0.4761311089375885
2,94,0.03268234230195582,-0.2710153322819565,0.0008905490342814007,-0.43510214132033637,0.0010059975750079182,-0.4121301967999884,0.001547568178533709,-0.39652615634917,0.08129834939499857,-0.21529165693838406
2,95,0.02909562724374956,-0.25822252043778904,0.0008309743471411455,-0.40746653455551113,0.004855421616666938,-0.3318226181995006,0.00382105558626897,-0.34118277857098855,0.007507335291838648,-0.31408354372559594
2,96,0.07336374708397972,-0.22038891159168025,0.0073360337551885,-0.34217007249509424,0.03577390558891564,-0.2538862914113502,0.010421326614284215,-0.31112006176052054,0.03072669919741372,-0.2609167241625463
2,97,0.2754419688379589,-0.13120350198490754,0.021710349158192675,-0.2893577116722941,0.009075499760711642,-0.3162330508054685,0.007748613693362425,-0.32246995383750826,0.01023758890250493,-0.3105414222503768
2,98,0.006511558660059515,-0.32496676636758987,0.0022134425136642764,-0.37648991502484125,0.00304648259226909,-0.34988617947497047,0.004618457333414669,-0.334180950820787,0.007132928553506924,-0.3170403489579865
2,99,0.21722792342297528,-0.15393653534427437,0.024572407469092318,-0.2919772819701595,0.027453460261887618,-0.2714996095500103,0.024823318746222716,-0.27644364175946806,0.06718714314825774,-0.22536075491997948
2,100,0.012711197890724715,-0.3002600766950744,0.03911557999742832,-0.2571845073758289,0.022537084975772653,-0.2713071191427045,0.04772215773530735,-0.23594357086120962,0.02247281548655437,-0.2713614254219139
2,101,0.0063696778865874985,-0.3312280005676636,0.00044377770439708506,-0.43595204405330257,0.0008872902925829151,-0.39882440833294724,0.001044126608039452,-0.3935497495395412,0.0006494403926416782,-0.4093442505467077
2,102,0.3800353520971502,-0.10454877761358441,0.0485440380247701,-0.241953205660405,0.04755276134508765,-0.23042659530601878,0.018042364582859384,-0.27727154087058853,0.03212121598103598,-0.2501246318892458
2,103,0.9864923077635378,-0.0020911067017654796,0.32857550009524783,-0.12812068799183984,0.5969244278750299,-0.0645369404956906,0.2330993753893567,-0.14594162125193688,0.3263270585706878,-0.11970818176723054
2,104,0.008990158944601288,-0.31850149310859205,0.0023851000133987815,-0.3834409469549759,0.0019650235567317442,-0.3749497792262224,0.004030320636743853,-0.3482779755676723,0.007882935022989666,-0.3212567274367391
2,105,0.01636053291002043,-0.29380119444129116,0.003161905526543602,-0.37234955080961835,0.002531787882943614,-0.36506945190755363,0.002059920325324059,-0.3718694531779219,,
2,106,0.00132555221250041,-0.37881081607560074,0.0004740708979182479,-0.4317656130131684,0.0003580365714236653,-0.41787645030532883,0.000567270612611934,-0.4033745647367081,0.00013463938535907468,-0.44762475727712614
2,107,0.16035292474205814,-0.16768985620251142,0.049323848092153934,-0.24779982721630447,0.0352265679982647,-0.2478054280030785,0.036952339363212426,-0.2457428067922567,0.025633884903396787,-0.262692386732195
2,108,0.00019842501320961573,-0.4470780529931181,0.0002353064409123085,-0.4498008442617952,0.00017031058439502932,-0.4383250097640325,8.781818037965543e-05,-0.4585962002645574,0.00021730828309691216,-0.431377954669423
2,109,0.9126469972601599,0.013071758694546406,0.0031973267755187693,-0.3832228511476654,0.005287000734226511,-0.34189975192860456,0.013609828732628908,-0.29925097552324975,0.006017951542254527,-0.3328968008874189
2,110,0.006344913711892474,-0.3284039579875675,0.03692324060914375,-0.2644373518530686,0.0034410565377792583,-0.34791842824340424,0.014928028381509606,-0.2893493023551343,0.013460550138992045,-0.2938488426536614
2,111,0.11281535869538173,-0.19042092021074886,0.0005590448716727865,-0.43575029988414477,0.00601328979779211,-0.32303960576816115,0.0029282383684808458,-0.3504201020434464,0.0030120800640153836,-0.34955139448491407
2,112,0.04919169748933486,-0.24172564135511557,0.02156507448631028,-0.2943594106955628,0.033953808110865236,-0.25816929536406474,0.03229200982866045,-0.2604979465073353,,
2,113,0.04406823701921854,-0.2523438368096538,0.0019324586281996034,-0.40638613614797364,0.04683243011028233,-0.24245563164671138,0.022760459268577497,-0.277972986672896,0.04567071282099122,-0.24408063662524238
2,114,1.1599340296031528e-09,-0.7844721788007097,2.476661254865424e-10,-0.8827661176662033,1.5646845093424402e-10,-0.8064569422350053,3.5625928460846785e-10,-0.7897271368323956,4.7405558307845455e-09,-0.7354818656892211
2,115,0.001304055784480695,-0.4046871178957806,0.0035414126127364925,-0.37953587000314465,0.0040985423779555325,-0.3481728570988203,0.0025110876806056903,-0.3667189153343225,0.0059441970266103745,-0.33248586137965686
2,116,0.19203649361578112,-0.16245282374420827,0.18249392703719325,-0.171234186237419,0.22514911270715354,-0.14559172447388646,0.22860593975200683,-0.1445223326185246,0.15287849316472601,-0.17170168261433333
2,117,0.0020270192959489716,-0.381465143461983,0.0007851068047320703,-0.42436205590825105,0.000505283506010308,-0.4198113063020736,0.0020664562742034142,-0.3700295549678921,0.036566329248913274,-0.2489749782462005
2,118,0.0024314534397030284,-0.3738262948896074,0.003158381449470256,-0.3721896453180519,0.004836315199869863,-0.3403060155734678,0.0027898087858102875,-0.35997928930965356,0.009763723419345316,-0.312447762205022
2,119,0.0017814775373708159,-0.3859199907764599,0.0004631244439102872,-0.45024812327259195,0.00021256137001027594,-0.451205456178564,0.00045039339668525647,-0.42554832575161555,0.0002244063655560111,-0.44858260032746367
2,120,0.0022559605018640074,-0.3685511658150641,7.335639574480754e-05,-0.5055734569258824,0.0003985647321478605,-0.4242503173596821,0.001532165278141327,-0.3795877701058328,0.0008281721439533728,-0.4003766859264401
2,121,0.03951802384747985,-0.24925499704733134,0.0019025126793172397,-0.3912228323396739,0.0013156363867167392,-0.3882905481770974,0.004034461206446477,-0.3466102236486102,0.00413032787127494,-0.3452617639063175
2,122,0.02577001556545128,-0.27025852574023557,0.004309600957493934,-0.3691569530488737,0.009028723346877003,-0.31386757127577586,0.00379520154881945,-0.34936475212585333,0.016855782026687742,-0.28710868404611234
2,123,0.042758041206401,-0.2468642138895302,0.0026113391791601683,-0.37850800100711696,0.00029094348007820136,-0.4389470424707624,0.002111492372614567,-0.36815646741310704,0.008392389074113396,-0.31422494934678014
2,124,0.3260884663947004,-0.12245776084177734,0.02073347394758966,-0.2975227742593497,0.0438778326926676,-0.2480963332063708,0.03737788986679803,-0.25627499021407807,0.30297880486257833,-0.1257282525504929
2,125,0.2877802312647816,-0.13094022139529676,0.015359027673986296,-0.3183724617908483,0.024694130171417618,-0.27507399970151664,0.010968238953907687,-0.3128316239566109,0.5334422630483262,-0.0754654153290314
2,126,0.0056882093069212675,-0.32593768712562754,0.00018618918958504077,-0.45354190325112753,0.000371548297536027,-0.41659786908469304,0.00037688255020106276,-0.41619703142951453,,
2,127,0.17425167247906806,-0.1632557515816523,0.005973123823040894,-0.34209845304956216,0.007943664434671972,-0.32140425006827755,0.006472605674610317,-0.3302306824679105,0.004847135445076995,-0.34146704514371123
2,128,0.04291077620766031,-0.25003720679122277,0.0012137675535715316,-0.42296087103411945,0.0046982381796033075,-0.34383277390906425,0.002541819596352725,-0.3678613002603675,0.00323048441885451,-0.3594624066991856
2,129,0.001694881370661433,-0.3759640365154262,0.00010329608667482962,-0.4841996026238158,0.00026721542236492527,-0.4315502920481517,0.00015607306199338393,-0.44897107345618104,0.00041569091209092733,-0.4185662010611809
2,130,1.0571938264271586e-06,-0.5924357710337376,1.979282335090311e-06,-0.6035220349497873,9.873055569172955e-07,-0.5899852115969015,1.7782157343598735e-06,-0.576765415136217,6.078949465820596e-07,-0.6009777006276112
2,131,0.0045948089276891145,-0.3522027891627684,0.0008269432657962787,-0.429268974691236,0.001454470694390304,-0.3907569001371085,0.0022997746159413228,-0.3736864010188577,0.003748266620907374,-0.3554015145478127
2,132,0.017580121884596824,-0.2877775245867585,0.023156140714361298,-0.2840264789815027,0.019652696576167757,-0.2812019236167943,0.025626793760017405,-0.26891548378523694,0.02310534786936329,-0.27383666408814983
2,133,0.00452097576725877,-0.3504086905283128,4.3885492104329424e-05,-0.5222226652975767,0.00015731967572127153,-0.45674747567526003,3.474720966956322e-05,-0.5026526766832848,8.181915890362024e-05,-0.47720714410491877
2,134,0.6314190754956723,-0.05779773435915311,0.16560038180758851,-0.17184750902200197,0.1898690322511695,-0.15658912365443975,0.2778642675223113,-0.129661720315111,0.24265036371504148,-0.13972152833222898
2,135,0.35389882470389655,-0.11283353132640553,0.01521777359339328,-0.30447482581692487,0.06865889905456128,-0.21787741978394146,0.031424990253417474,-0.25779839070839156,0.078005908033615,-0.21042335035914841
2,136,0.044177987823814296,-0.24613255520757013,0.030909392387512353,-0.27265704375369776,0.007263178198362625,-0.32339280876825177,0.008401337492121418,-0.31749408939495,0.014408885555524734,-0.29483468735757934
2,137,0.010853630818441673,-0.30869014721099347,7.727396360918957e-06,-0.5816153516767024,3.24440171729896e-06,-0.5729347354895631,4.218503267809833e-06,-0.5628745451141497,6.328777294617138e-06,-0.5522332097634683
2,138,0.13930080205513073,-0.17889638308310607,0.01850503004628646,-0.29443816727412025,0.02067459526082259,-0.27547654751529327,0.02751833934828876,-0.26228663191676593,0.016884401006205266,-0.2847043396552934
2,139,0.04462885020272115,-0.2398841974821689,0.014828061852940099,-0.29613402904044694,0.006177829081183367,-0.32371527284457596,0.005075452590079608,-0.3309919712133457,0.007534693996573347,-0.31533291823761816
2,140,0.02548810463692215,-0.2811281949735061,0.0002406825865475938,-0.4837594395599188,0.0020774963324342423,-0.38412037544918903,0.0003028944249260646,-0.45314679851521966,0.0005521154877398366,-0.43391053083033804
2,141,0.1557823524682657,-0.178138010486603,0.01718562816479448,-0.30821245711212936,0.03238514822208661,-0.262900722086727,0.027638279477057926,-0.2703352721673591,0.02942180639682899,-0.2672811401636
2,142,0.09332565088620029,-0.20308809401592595,0.019862508157601357,-0.2926247059948358,0.003774458224863164,-0.3510510001117658,0.009357326387535376,-0.3135537549563079,0.0037355062148292837,-0.3523654232529809
2,143,0.024155692538251554,-0.2736416593888195,0.0007821272158246964,-0.4238086728930758,0.007407749841612688,-0.32346643417537896,0.002395495574376489,-0.36888108504266887,0.003839538292558465,-0.3511642826698776
2,144,0.09842192739352885,-0.19849552024893846,0.012627315509233638,-0.3203983150448919,0.0025597565682718235,-0.362390356881651,0.004764176457895722,-0.33797586872472496,0.002337567180614332,-0.36578429092389897
2,145,0.049212949880033635,-0.23435868035444435,0.00035274048310275657,-0.43871854198047505,0.0004144864519990306,-0.4203615611764223,0.0006021759638247,-0.40804351271486344,0.0010195529410627457,-0.38980377837627034
2,146,0.10468734437599034,-0.19437303698226976,0.08155245813422243,-0.21822318321653017,0.2046819481295644,-0.15023301956325597,0.16209897434575146,-0.16557097610920743,0.17621305087630512,-0.16024619542376295
2,147,0.00860002940091426,-0.3184619121335867,0.0001750055707364364,-0.4682800227473003,0.0012571518786869444,-0.3882072035785746,0.00427043862147451,-0.3430079870629523,0.005243834343586106,-0.3350860202763164
2,148,0.27768368264008747,-0.12803143071969356,0.003847617538750446,-0.36070182438773457,0.007168250907814344,-0.3163455795632623,0.006186607918189689,-0.3215998139011349,0.004302351875446336,-0.3364590874158089
2,149,0.00043099476370274197,-0.4188976214790893,1.4844340739288636e-05,-0.5288545572089436,1.2781139465646138e-05,-0.5190221959829193,6.258715977474659e-05,-0.47536901359436023,3.43277268956742e-05,-0.49212467897684925
2,150,0.2612795527311934,-0.13425683221148574,0.05738743984727773,-0.2351108874472488,0.08014729423283747,-0.20656729973927893,0.09981518843273203,-0.1941088482907094,0.1095828795137341,-0.18853586322813926
2,151,0.012475694403622771,-0.301120355734582,0.0011858150017656232,-0.40732078453584153,0.0015797957215129162,-0.3805245283954305,0.0019445728447899113,-0.37316788587474065,0.001061998412175391,-0.39522091992822256
2,152,0.13136531333245283,-0.18236189174638384,0.13083099329528197,-0.18495278206073543,0.1982497880077739,-0.15385377432191483,0.1701225504816942,-0.16414517423808336,0.10038593494111457,-0.19668923996016108
2,153,0.05944125020416217,-0.23330491282140528,0.6139466667265869,-0.06557141949476641,0.6545761518588707,-0.053925220349624735,0.6253284021300851,-0.058840019542060015,0.8181704688789857,-0.027769875406256396
2,154,0.04343989761468645,-0.24021452811586688,0.20149677529056131,-0.15653694641529384,0.21246783597039479,-0.1460606081150484,0.2888444509281032,-0.12424162383994732,0.3967424278751105,-0.0993496746866237
2,155,0.010213140577696216,-0.30668173053327846,5.9733658016131585e-05,-0.49544004415619186,7.139060254526292e-05,-0.474935511735574,6.677038132532541e-05,-0.4770985564340671,1.951697105692358e-05,-0.5112933107912955
2,156,0.010622838897442888,-0.3071757566412526,0.007280278077462109,-0.3306323858478818,0.016493528044116072,-0.2847652569604198,0.010121880573702113,-0.3054894965917359,0.005131185860154502,-0.33286886185984726
2,157,0.0056081451306307555,-0.34144092880259647,6.9730040301702905e-06,-0.5873201049117687,8.739628683398294e-05,-0.48695317946162014,2.8802514675828218e-05,-0.5211083862551393,1.0231860990228682e-05,-0.5527100117436199
2,158,0.04699551655334842,-0.23579281697821083,0.0015496053159728507,-0.3914649558494293,0.005057278014284952,-0.3264512812632395,0.00172867716035736,-0.3666967479168333,0.070314217915631,-0.20973929494082125
2,159,0.00045985687316445016,-0.41896039253973705,1.4170061625423263e-05,-0.5312966663154173,1.9592738278925978e-05,-0.5079209437852817,3.808372991989822e-05,-0.4883959980183734,1.8959571316409328e-05,-0.5097947033598439
2,160,0.0015046369714124888,-0.39786170205529425,1.3959379095133031e-05,-0.5610982527176521,7.499859242022839e-06,-0.5605121933314284,1.0713728778852762e-05,-0.5513493108943722,2.176253350686413e-05,-0.5294476383284014
2,161,0.001142416087245234,-0.39096319988590805,0.006023753704076784,-0.33583086577892624,0.004168846873852947,-0.3391133139958686,0.004475491535977514,-0.33652422761446465,0.004489112185056729,-0.3360898362275881
2,162,0.7289378805656614,0.0424204353493725,0.005668072012643968,-0.35835247148501115,0.016517606345093812,-0.29531564301790514,0.002764453529670209,-0.37152274211850783,0.001317254345038889,-0.4007176103582066
2,163,0.05935326250289476,-0.22863119335324672,0.11244579862760144,-0.19993745095277607,0.037414244004485155,-0.2478392093659801,0.08275642800845123,-0.2063855249107741,0.09140973021719814,-0.20067700555526716
2,164,3.2563920058445234e-08,-0.6946708175715681,8.193880205294025e-07,-0.6333623969227488,4.574665818403133e-07,-0.6212585453877056,1.5109414607201246e-06,-0.591938277202256,3.2262406226512263e-06,-0.5724823574537731
2,165,0.1534453349648072,-0.17305124791373422,0.014998398561269001,-0.30745290808183806,0.010195923288552901,-0.3109076181224477,0.007010630458127957,-0.32685761780095746,0.023284226939948124,-0.2742304069147382
2,166,0.05056791733848568,-0.22955068654326255,0.018520599970882005,-0.2824943352401347,0.015615907372967605,-0.28070461789021733,0.01869734464265146,-0.27298760636677105,0.038845093652864225,-0.23911412038831806
2,167,0.07343529877654152,-0.2158958991235372,0.005458957271851118,-0.34875938125664113,0.0017238033929534713,-0.37366337847413256,0.006893819076133338,-0.319909338983036,0.12943717995367812,-0.1784813188689345
2,168,0.008573968961911696,-0.3182171186995656,0.049088796063651616,-0.24927139966744666,0.01773650788082955,-0.281766638126682,0.01605937705184718,-0.28628627407256313,,
2,169,0.10497782118059562,-0.19952631828636463,0.007961858605224196,-0.34044120135831585,0.0008967322144376805,-0.40937479564184487,0.0010837195552620118,-0.4021607093272725,0.0012150398251256384,-0.3969762264610512
2,170,0.0016267945798487458,-0.3800782926131303,0.00036564533563482175,-0.45334910537264855,0.0025450051289574722,-0.361529155283838,0.0016583925395136886,-0.3772194294076495,0.004873162983827016,-0.3356861984875899
2,171,0.05079840954809915,-0.23779338777056622,0.000891631878661282,-0.42176521747701473,0.0005334418908398088,-0.41735302995956913,0.000296287961975679,-0.4364931864060223,0.0010719859455142478,-0.39438736719610573
2,172,0.014153661087879967,-0.2972447701078111,0.012531533234532214,-0.3053018751764455,0.02262844195430457,-0.2702778826603909,0.022969295938905253,-0.269742611613626,0.0157257717267359,-0.2867403450276678
2,173,0.12012446015718597,-0.19129547636871616,0.27046306111473434,-0.14242106016312991,0.33870567131609436,-0.1177276676859467,0.3785853434028863,-0.108645611270029,0.42726355079793044,-0.09795791420096456
2,174,0.01991501770638615,-0.2771247070506274,0.0002965315977455299,-0.44378852177444367,0.00031611903078106906,-0.4251619649196952,0.00023632491863711922,-0.4345429249651409,0.00020265246003810085,-0.43947051399941284
2,175,0.019057815238009417,-0.2778989387404653,0.123193327379848,-0.18559801826506253,0.06806671544049617,-0.2143485093227026,0.12451169144173947,-0.18027657480346976,0.09791208924610968,-0.19455251562926018
2,176,0.002038252440694155,-0.3610666109889175,0.001061344858727255,-0.40412384695223824,0.0002179669422191999,-0.4312929393510013,0.00037663731123720027,-0.4144756255310524,0.0007364125489516938,-0.3931517058467728
2,177,0.019701561096507645,-0.28916724976376007,0.010870660047167765,-0.32253568709699454,0.014850776469103122,-0.2963952727581821,0.043704763316074334,-0.24319063279943792,0.07086777494343006,-0.21698048522285476
2,178,0.09113916772563224,-0.21028996217439647,0.18089379682689943,-0.17471616445475277,0.22113770019170684,-0.15009216898823038,0.22853719872650324,-0.14793228619848675,0.28708963166875356,-0.13092004872763857
2,179,0.0001627499131373109,-0.46459038514624984,0.0025676800736794503,-0.38616763481565547,0.001316533857473501,-0.3888721527691966,0.0014306512014571947,-0.38569590829860273,0.002418110210534732,-0.3667668429069413
2,180,0.0010219227867096414,-0.4103099841683519,0.00039093849220658296,-0.4462907268845964,4.560404259869235e-05,-0.48817251276411555,0.000141029747448784,-0.4551665347708101,0.0001772016873213261,-0.4483878893668401
2,181,0.0522791066626926,-0.23580740640190687,0.0028208904718761145,-0.3752432339986256,0.007568151895671306,-0.32497911108958205,0.006717746561910293,-0.33015770950274537,0.005400070320541667,-0.33937598004456104
2,182,0.3487511592916699,-0.11584310703477373,0.033552602861769004,-0.27700849718042847,0.084852801531313,-0.21063075726169694,0.04775214851762678,-0.24256358983214535,0.26122843511145005,-0.13679097554882166
2,183,0.001023699639475987,-0.39263515538399857,7.54020172424874e-06,-0.5600759544849114,1.582075989534106e-05,-0.5139341581548715,8.969245831416155e-05,-0.4653938457644798,1.0715648853712169e-05,-0.5251583450008473
2,184,0.018502451733160216,-0.28332852965907046,0.0001623981590755798,-0.4641232485861672,7.938754598658411e-05,-0.46354040739279084,5.908792317023734e-05,-0.47203062798324613,,
2,185,0.0001233136613570722,-0.46085126403825005,2.4949024737598898e-06,-0.5995413790098247,4.796679192891112e-06,-0.5453450341519525,4.834688172316874e-06,-0.5457746173689773,4.5801236350276665e-06,-0.5469926796263117
2,186,0.004439989778255999,-0.35210383287307506,0.12250970918572558,-0.1954649356628107,0.09560396259914589,-0.20699560802833325,0.13025929765873065,-0.18781632299823864,0.17758550669744688,-0.1673204468475598
2,187,1.9712037947860976e-05,-0.5344815473269446,3.7913074287508966e-05,-0.5249027233887573,8.954242711707836e-06,-0.5455862765881475,1.608632630842652e-05,-0.5303554152026543,3.450630210164295e-05,-0.5091121642214465
2,188,0.014676246799507483,-0.2975924343717985,0.019938356901919845,-0.2900596051654686,0.009394187667350593,-0.31310911055331847,0.005903771059991297,-0.332264369225369,0.009727381757314505,-0.31133756161835213
2,189,0.000247647349841335,-0.45927020485874914,3.0346459812217345e-05,-0.5454343802004618,0.00010545684669622129,-0.47689267829994836,0.0002932138001694851,-0.44487774215227077,0.0001813282640477179,-0.4608833723977465
2,190,0.03608814001996292,-0.2528663187685013,0.023857190853097583,-0.27828085979088824,0.013213285451451435,-0.2968894517247654,0.015161682109967954,-0.2906882254898972,0.17866181866198497,-0.16036525843303642
2,191,0.3467730921085701,-0.11485725580785464,0.6755166431802007,-0.052925643026938834,0.45694384797864895,-0.09031861377172985,0.504433836242766,-0.08118830788771463,0.17977502789201658,-0.1615972154492277
2,192,0.10817317824028895,-0.20076293344797294,0.027056574519157998,-0.2849500542908535,0.04335413230300068,-0.24714395425841035,0.03595671563380287,-0.25695311733681364,0.02548884596761795,-0.27474618127481987
2,193,0.0059961824289602025,-0.3301739817833277,0.00017777079221486231,-0.468330767453999,0.00017773969479233174,-0.4506661435673843,0.0004984084426411238,-0.41668624655983716,0.0014990686239832389,-0.37824041566229594
2,194,0.022566045431275845,-0.28127609504584417,0.0022633891647222365,-0.386035155093968,0.0056178776151498905,-0.33066209177442274,0.004442307489491916,-0.3398309719821183,0.002163857961153308,-0.3664168622809842
2,195,0.009153202756560742,-0.30506205021042465,0.002022387410173136,-0.3772901143042065,0.00898517333135129,-0.30404260164479135,0.004919931049632443,-0.32752783226907817,0.0034636071335519673,-0.34066484689954707
2,196,0.6990297203117368,-0.048122158806412005,0.012546928293723137,-0.31715957744317547,0.055072860828094164,-0.23267831198063557,0.021018708110197595,-0.28129559826371997,0.054046558269981594,-0.2330883114941768
2,197,0.041547171206197914,-0.2488502446319804,0.002129759711648277,-0.38486673439761554,0.006581034409542498,-0.32749256007224964,0.005892829262170881,-0.3316129049497748,0.004783266138861044,-0.3401107373378861
2,198,0.05778456666870585,-0.23076371096984,0.011484794489644888,-0.3151515150709486,0.020475664132591165,-0.2758176970614553,0.021618442440115647,-0.27340261775895697,0.017697573753567338,-0.2822557358373136
2,199,0.0021104990455630274,-0.3737976038492932,0.001972720842078144,-0.3857318445444556,0.0019296413332720772,-0.3754672855749712,0.0009145996724199985,-0.40154575099526396,0.0023071252623261492,-0.3679515994164462
3,0,0.017150458951212366,-0.27011342777634906,0.0016260713959020774,-0.36930708886837504,0.013756683115499869,-0.2758368553973084,0.004600489831902471,-0.3183014517199965,,
3,1,0.024860136441091182,-0.25710296969392216,0.0021066035758123152,-0.3656235662779223,0.0022537761721106195,-0.34889808264310285,0.0019380797358361918,-0.353694527921255,,
3,2,0.19002801531754235,-0.15083158997757973,0.01911635450984373,-0.2778473533043905,0.016253107473301914,-0.27301312998804383,0.016464686735969913,-0.27226432588001165,0.017291128286224873,-0.2705164394992685
3,3,0.1650001776214301,-0.16173551885304752,0.012773962258273866,-0.29690173525051705,0.121149242735758,-0.17662708114528033,0.15009978608132174,-0.1639977624583885,0.1456941173793662,-0.16578870875874233
3,4,0.002473274244717641,-0.3423210138037477,0.00022801414896403882,-0.4261365437443651,0.00035293999525913805,-0.4021427633505237,0.0002746500815926496,-0.4097808015019594,0.0002818980926242991,-0.4089260457960423
3,5,0.016895297325831216,-0.27422675522437717,0.14091831792526066,-0.17866983636948955,0.0512778364043443,-0.21782005642099825,0.03238683252719101,-0.2395222343330936,0.2879552365475556,-0.11820185488484303
3,6,0.3295409782930724,-0.11080859151261345,0.013490435593732676,-0.29513397491047905,0.0048316778821874545,-0.3216220912624951,0.00628331567416291,-0.3114848420730614,0.008448841356151874,-0.3004445385228578
3,7,0.003917101990678692,-0.32975955096173687,1.6327363011648456e-05,-0.5122413389922819,9.364794950934548e-05,-0.44851218252311964,0.00017988136696958957,-0.4268874988321085,0.0001254129960489407,-0.44001112109561774
3,8,0.001983990570001294,-0.34980053669497696,0.0003224939600277544,-0.4254706863232587,0.0008979216864739819,-0.3743237475789274,0.0010271811429346175,-0.370825499453553,,
3,9,0.0021896532530159434,-0.35243765851456554,1.351499566291626e-05,-0.5249394932071874,0.00010713836742227925,-0.44181206749629875,1.686714467914942e-05,-0.4937463118064694,8.579029627733788e-06,-0.5127172375519218
3,10,0.36249265841522527,-0.1038405601257714,0.0009639474991954898,-0.3934377630168618,0.008729515737992357,-0.3030605481509606,0.01247331491257202,-0.28697913753261234,0.9846584360902924,-0.002162981385631639
3,11,0.33888645638552917,-0.10903415928282817,0.36083485974173735,-0.1061780281726361,0.3605241982593186,-0.10428833925290933,0.4916789069878711,-0.07847389517065265,0.5632021440715369,-0.0661023881392657
3,12,0.0009179603949692475,-0.3794047021508018,0.0016323222192595349,-0.3700320904722447,8.121965258663723e-05,-0.44792930756954175,9.998913373004544e-05,-0.44220856089233723,0.00013709156888971265,-0.43335275497686876
3,13,0.2401063591600796,-0.13484797823473088,0.00434237923276031,-0.33818090698221487,0.05877394459059533,-0.21377648739195262,0.09015416541207333,-0.19114302575265837,0.1024828723140018,-0.18413035019080953
3,14,0.02111451450176931,-0.2568662080684094,0.01633695724620436,-0.2725414831722589,0.05368717353203456,-0.21290652313882322,0.07198045995733648,-0.19858131309835855,0.06413135750320026,-0.204124268006163
3,15,0.0011788100485330315,-0.3620674913466728,0.005967899277160006,-0.311503185404183,0.0012620701126599665,-0.3548318199900816,0.004047047040211746,-0.3158981786081015,0.003205382704454976,-0.32405362226305895
3,16,0.7611447388000958,0.03384110910039408,0.098599449515119,-0.1923985687069123,0.39867505578955,-0.09249101811276347,0.39968987961099156,-0.09229820265770541,0.8499349706564987,-0.02075425733876101
3,17,0.005015512141059436,-0.3170523646906953,0.005272473581319055,-0.32633831614583203,0.0024877821076032224,-0.3383057680140288,0.004924518631699456,-0.3139537981130147,0.013918970235527569,-0.274552962252073
3,18,0.00023573050714009337,-0.42709880944102785,6.441491942815779e-05,-0.481336051864918,8.453190292833749e-06,-0.5065202204654677,3.343553436608535e-05,-0.47193267519153487,1.1735805105947725e-05,-0.49892450693562856
3,19,0.00303903256706436,-0.34094521125193056,0.0020182568138773574,-0.3599248623448587,0.0003656811364537044,-0.4033449702885473,0.0004834419986760414,-0.3949366592497366,0.0005253158857006223,-0.3923589588785659
3,20,0.4187560099180532,-0.09216105247487058,0.3163065888490773,-0.12105327539833606,0.19316073063622247,-0.14752922890882386,0.3385504413247674,-0.10799187875999422,0.4625193495125569,-0.08270663906521039
3,21,9.646090649187972e-06,-0.5256730769441712,0.0009005143776467201,-0.39596467956447007,9.437319000092034e-05,-0.4529715946137788,0.00030449422075007484,-0.41882268976172365,0.0001527060626807411,-0.43910097144581123
3,22,0.014808790177063172,-0.28165241902414223,0.04705430248702604,-0.2383427088803014,0.010057656285744334,-0.29136513105430023,0.02536198218077049,-0.2525013088456208,0.014359080038795389,-0.27662612057483854
3,23,0.01947411798743055,-0.2661923615154194,0.0010452388848325223,-0.3886293768849755,0.0004774682439990435,-0.39852370096599865,0.001202493274483708,-0.3685159937368186,0.003389140546921343,-0.33320529199012056
3,24,0.0007557621810080996,-0.38186735840660946,3.0489178595984914e-05,-0.49508138706294086,0.00019142292215044046,-0.41984947584996823,0.000342072421542825,-0.40264942704419754,8.645408148051593e-05,-0.44219813161488164
3,25,0.006648604372164806,-0.3067860495220016,0.0030055731412467904,-0.3467093054902585,0.001550113000009241,-0.35427549471077385,0.008502553363292338,-0.2940368610309961,0.0096874520459199,-0.28913378069462453
3,26,0.02254782336583109,-0.2546356950200299,0.00897981471148876,-0.3085399919581181,0.026525711167936873,-0.24326043631477526,0.0345610945892069,-0.2315264637880171,0.02705589985350467,-0.24220636075513433
3,27,0.1382733451175913,-0.17012688222405578,0.13295771618851726,-0.17506871942352695,0.2123513705737335,-0.14060312641271194,0.21509117839897307,-0.13981274353343937,0.28510431888898236,-0.12052812055542449
3,28,0.1626414736835297,-0.16702804544195907,0.016402585258475297,-0.2920195032397306,0.015835184530393082,-0.28564082539069874,0.010807674255213307,-0.30160113257901405,0.009387717160649591,-0.30693141630313064
